sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
33.027,['note_on'],[0],[65],[57],p,0,1,0,0,0,0
33.153,['note_on'],[0],[50],[58],p,0,1,0,0,"[108, 84, 62, 40, 16, 0]",0
33.303,['note_on'],[0],[53],[44],pp,0,1,0,0,"[8, 26, 44, 62, 78, 92, 104, 114, 120, 124, 126, 127]",0
33.434,['note_on'],[0],[57],[56],p,0,1,0,0,0,0
33.565,['note_on'],[0],[60],[49],p,0,1,0,0,0,0
33.702,['note_on'],[0],[67],[71],mp,0,1,0,0,0,0
33.822,['note_on'],[0],[55],[58],p,0,1,0,0,0,0
33.954,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
34.079,['note_on'],[0],[65],[53],p,0,1,0,0,0,0
34.179,['note_on'],[0],[43],[50],p,0,1,0,0,"[122, 92, 64]",0
34.295,['note_on'],[0],[50],[56],p,0,1,0,0,"[36, 8, 0]",0
34.439,['note_on'],[0],[55],[61],p,0,1,0,0,"[2, 20, 40, 60, 76, 90, 100, 108, 116, 120, 124, 126, 127]",0
34.547,['note_on'],[0],[59],[61],p,0,1,0,0,"[126, 122, 118, 114, 110, 108, 106]",0
34.655,['note_on'],[0],[65],[65],mp,0,1,0,0,"[108, 112, 114, 116, 120, 122, 124, 126, 127]",0
34.761,['note_on'],[0],[55],[50],p,0,1,0,0,0,0
34.889,['note_on'],[0],[59],[53],p,0,1,0,0,0,0
35.01,['note_on'],[0],[65],[59],p,0,1,0,0,124,0
35.114,['note_on'],[0],[43],[74],mp,0,1,0,0,"[42, 18, 0, 8, 22, 38, 56]",0
